type,pd_code,ed_code,pd_name,ed_name,electors,polled,rejected,valid,PA,UNP,JVP,NUA,SU,TULF,JV,PLF,EPDP,PF,NLF,ACTC,TELO,CWC,DPLF,PP,IG2.13,L&DA,TNUoW,IG1.12,TLP,IG2.10,ULF,DUNF,ESMS,SMP,IG4.11,IG2.14,IG7.11,IG6.10,SMB,SMBP,IG1.10,IG3.10,IG5.11,NPP,IG3.14,MUL,SLMK,PFF,IG2.11,MULF,IG5.13,SLPF,IG6.14,PLSF,IG3.01,JSP,IG2.07,RJP,IG3.12,IG1.15,IG4.22,IG4.03,SEP,IG3.13,IG2.01,DUN,IG2.17,IG4.21,IG1.02,IG3.02,IG2.04,IG5.09,IG5.10,IG2.12,IG1.13,IG5.02,IG2.16,IG5.08,IG1.19,IG5.03,IG5.01,IG4.04,IG4.19,IG4.02,IG1.07,IG1.03,IG3.08,IG3.19,IG5.12,IG9.06,IG2.02,IG3.03,IG5.04,IG2.03,IG4.09,IG3.21,IG6.13,IG4.06,IG4.01,IG1.04,IG1.16,IG1.17,IG1.20,IG3.06,IG2.09,IG2.21,IG4.08,SLP,IG2.08,IG3.16,IG3.09,IG1.01,IG1.05,IG1.08,IG4.10,IG2.18,IG2.19,IG3.04,IG6.20,IG3.22,IG4.20,IG1.06,IG7.06,IG3.20,IG1.11,IG1.21,IG8.06,IG1.09,IG5.06,IG1.22,IG4.12,IG1.18,IG6.06,IG2.22,IG4.13,IG2.20,IG5.20,IG4.14,IG1.14,IG5.14,IG2.06,IG3.11,IG6.11
pd,12B,12,Batticaloa,Batticaloa,0,0,0,89196,6436,21267,0,27079,54,16621,0,175,1950,0,0,1839,3282,0,5539,1279,0,68,0,2801,72,0,0,39,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
pd,12C,12,Padiruppu,Batticaloa,0,0,0,39976,8088,3128,0,2796,64,15207,0,27,870,0,0,4635,333,0,2847,421,0,22,0,1243,91,0,0,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
pd,12P,12,Postal Votes - Batticaloa District,Batticaloa,0,0,0,3349,454,676,0,631,0,1195,0,3,51,0,0,161,18,0,42,10,0,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,13A,13,Ampara,Digamadulla,0,0,0,90380,44391,40526,0,0,184,0,0,4627,0,0,0,0,0,0,0,234,12,0,0,0,119,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,22,73,0,0,23,17,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
pd,13B,13,Sammanturai,Digamadulla,0,0,0,44079,25501,14625,0,0,4,0,0,79,0,0,0,0,0,0,0,75,3144,0,0,0,56,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,20,0,0,408,5,0,0,0,0,0,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
pd,13C,13,Kalmunai,Digamadulla,0,0,0,40923,22459,12300,0,0,4,0,0,31,0,0,0,0,0,0,0,29,5480,0,0,0,62,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,19,0,0,325,2,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
pd,13D,13,Potuvil,Digamadulla,0,0,0,82613,39753,30750,0,0,25,0,0,444,0,0,0,0,0,0,0,172,10729,0,0,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,36,0,0,297,8,0,0,0,0,0,8,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
pd,13P,13,Postal Votes - Digamadulla District,Digamadulla,0,0,0,8805,4319,3427,0,0,21,0,0,515,0,0,0,0,0,0,0,17,447,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,14A,14,Seruwila,Trincomalee,0,0,0,37084,18517,14489,0,0,172,944,0,2056,316,0,0,105,36,0,0,46,0,0,0,0,33,0,0,28,0,0,0,37,0,0,0,16,0,0,0,0,119,0,12,6,0,26,0,0,90,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0
pd,14B,14,Trincomalee,Trincomalee,0,0,0,48087,11928,12861,0,0,172,11070,0,901,3382,0,0,3269,420,0,0,269,0,0,0,0,52,0,0,22,0,0,0,2268,0,0,0,13,0,0,0,0,674,0,120,7,0,77,0,0,526,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,15,0,0,0
pd,14C,14,Mutur,Trincomalee,0,0,0,43110,21393,17688,0,0,10,1615,0,156,746,0,0,192,36,0,0,82,0,0,0,0,68,0,0,34,0,0,0,156,0,0,0,1,0,0,0,0,609,0,19,4,0,34,0,0,236,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1,0,0,0
pd,14P,14,Postal Votes - Trincomalee District,Trincomalee,0,0,0,4756,1964,1638,0,0,18,459,0,180,80,0,0,182,6,0,0,7,0,0,0,0,1,0,0,1,0,0,0,160,0,0,0,2,0,0,0,0,32,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
pd,15A,15,Galgamuwa,Kurunegala,0,0,0,35225,31133,24,0,495,72,0,0,0,0,2663,398,0,0,0,0,155,0,0,0,0,45,0,69,37,17,17,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,34,0,7,0,0,0,8,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15B,15,Nikaweratiya,Kurunegala,0,0,0,53555,25831,22752,0,827,174,0,0,0,0,2607,243,0,0,0,0,754,0,0,0,0,75,0,54,34,17,28,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,39,0,9,0,0,0,6,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15C,15,Yapahuwa,Kurunegala,0,0,0,63987,30832,28227,0,169,135,0,0,0,0,3824,366,0,0,0,0,140,0,0,0,0,36,0,67,26,17,20,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,36,0,7,0,0,0,8,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15D,15,Hiriyala,Kurunegala,0,0,0,54059,23423,25875,0,840,447,0,0,0,0,2807,286,0,0,0,0,58,0,0,0,0,31,0,92,15,33,31,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,35,0,9,0,0,0,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15E,15,Wariyapola,Kurunegala,0,0,0,44142,21184,18932,0,112,664,0,0,0,0,2709,213,0,0,0,0,37,0,0,0,0,53,0,55,24,19,52,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,26,0,6,0,0,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15F,15,Panduwasnuwara,Kurunegala,0,0,0,44127,20849,19348,0,1302,316,0,0,0,0,1830,189,0,0,0,0,38,0,0,0,0,43,0,62,25,16,16,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,28,0,9,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15H,15,Katugampola,Kurunegala,0,0,0,58291,30492,23173,0,633,571,0,0,0,0,2877,236,0,0,0,0,36,0,0,0,0,11,0,68,28,19,48,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,36,0,12,0,0,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15G,15,Bingiriya,Kurunegala,0,0,0,53141,25696,23852,0,860,328,0,0,0,0,1807,244,0,0,0,0,80,0,0,0,0,30,0,66,24,19,31,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,28,0,11,0,0,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15I,15,Kuliyapitiya,Kurunegala,0,0,0,58246,25374,26570,0,1834,830,0,0,0,0,2916,273,0,0,0,0,123,0,0,0,0,36,0,73,30,24,30,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,55,0,11,0,0,0,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15J,15,Dambadeniya,Kurunegala,0,0,0,59344,28865,25527,0,451,477,0,0,0,0,3418,231,0,0,0,0,76,0,0,0,0,34,0,60,28,17,51,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,50,0,7,0,0,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15K,15,Polgahawela,Kurunegala,0,0,0,46395,21421,20788,0,769,516,0,0,0,0,2374,213,0,0,0,0,76,0,0,0,0,19,0,46,12,12,44,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,30,0,9,0,0,0,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15L,15,Kurunegala,Kurunegala,0,0,0,49435,20826,23046,0,821,1144,0,0,0,0,3054,155,0,0,0,0,47,0,0,0,0,94,0,51,30,13,80,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,24,0,7,0,0,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15M,15,Mawathagama,Kurunegala,0,0,0,49022,21075,22502,0,1574,427,0,0,0,0,2760,298,0,0,0,0,62,0,0,0,0,28,0,65,27,17,68,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,39,0,23,0,0,0,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15N,15,Dodangaslanda,Kurunegala,0,0,0,40328,18208,16951,0,1177,201,0,0,0,0,3155,325,0,0,0,0,51,0,0,0,0,24,0,57,38,24,26,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,28,0,10,0,0,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,15P,15,Postal Votes - Kurunegala District,Kurunegala,0,0,0,26731,13585,10539,0,63,389,0,0,0,0,1979,22,0,0,0,0,84,0,0,0,0,5,0,6,8,3,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16A,16,Puttalam,Puttalam,0,0,0,53704,20044,21579,0,9811,140,0,0,858,0,0,396,0,0,0,0,618,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,27,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16B,16,Anamaduwa,Puttalam,0,0,0,56310,30909,21233,0,222,166,0,0,2843,0,0,587,0,0,0,0,80,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,0,0,0,10,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16C,16,Chilaw,Puttalam,0,0,0,62881,30124,28110,0,833,557,0,0,2558,0,0,429,0,0,0,0,32,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0,0,12,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16D,16,Nattandiya,Puttalam,0,0,0,49719,25646,20078,0,1308,339,0,0,1909,0,0,220,0,0,0,0,89,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16E,16,Wennappuwa,Puttalam,0,0,0,58135,29146,25218,0,33,618,0,0,2596,0,0,317,0,0,0,0,42,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,3,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,16P,16,Postal Votes - Puttalam District,Puttalam,0,0,0,5946,2878,2348,0,110,95,0,0,492,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17A,17,Medawachchiya,Anuradhapura,0,0,0,43744,23108,16896,0,701,69,0,0,2255,0,0,380,0,0,0,0,115,0,0,0,0,30,0,0,29,69,0,0,0,0,0,25,0,0,0,0,18,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17B,17,Horowupotana,Anuradhapura,0,0,0,43035,19196,18084,0,2885,73,0,0,2295,0,0,256,0,0,0,0,60,0,0,0,0,13,0,0,16,56,0,0,0,0,0,15,0,0,0,0,25,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17C,17,Anuradhapura-East,Anuradhapura,0,0,0,50054,23078,20825,0,567,307,0,0,4587,0,0,323,0,0,0,0,154,0,0,0,0,27,0,0,28,57,0,0,0,0,0,38,0,0,0,0,22,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17D,17,Anuradhapura-West,Anuradhapura,0,0,0,51805,22829,24330,0,1093,110,0,0,2715,0,0,318,0,0,0,0,152,0,0,0,0,18,0,0,35,91,0,0,0,0,0,29,0,0,0,0,19,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17E,17,Kalawewa,Anuradhapura,0,0,0,66299,35026,24754,0,834,170,0,0,4303,0,0,539,0,0,0,0,208,0,0,0,0,27,0,0,32,98,0,0,0,0,0,33,0,0,0,0,20,0,0,0,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17F,17,Mihintale,Anuradhapura,0,0,0,34554,16577,13850,0,1375,68,0,0,2208,0,0,252,0,0,0,0,72,0,0,0,0,13,0,0,17,50,0,0,0,0,0,12,0,0,0,0,17,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17G,17,Kekirawa,Anuradhapura,0,0,0,44169,20480,19578,0,1665,98,0,0,1738,0,0,332,0,0,0,0,74,0,0,0,0,20,0,0,28,68,0,0,0,0,0,17,0,0,0,0,15,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,17P,17,Postal Votes - Anuradhapura District,Anuradhapura,0,0,0,17111,9130,6345,0,249,81,0,0,1173,0,0,61,0,0,0,0,19,0,0,0,0,2,0,0,9,5,0,0,0,0,0,23,0,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd,18A,18,Minneriya,Polonnaruwa,0,0,0,48154,21014,22693,0,28,142,0,0,3811,0,0,329,0,0,0,0,28,0,0,0,0,30,0,0,16,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
pd,18B,18,Medirigiriya,Polonnaruwa,0,0,0,46957,21075,22213,0,1048,123,0,0,2135,0,0,249,0,0,0,0,24,0,0,0,0,20,0,0,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
